steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
2000	10	11.678529500961304	31.112965511772668	41.64938498562169	18.82952657536107	43.34203816123381	-13.844065884030949	nan	nan	nan	nan	nan	0	0
4000	20	24.198506593704224	16.110786829765964	28.809615978843162	29.434789246370723	42.94789858393828	-40.722352880722596	nan	nan	nan	nan	nan	0	0
6000	30	36.592324018478394	22.706808691273096	31.44643714880334	26.550526344690407	44.857174568522424	-26.563280593702682	nan	nan	nan	nan	nan	0	0
8196	41	49.857259035110474	21.785444485299163	26.03962093989693	18.516081949376296	38.38910028853954	-27.18864061746782	nan	nan	nan	nan	nan	0	0
10079	51	63.13924956321716	19.4685104542494	25.240307311377038	26.386982194543492	42.4410650051575	-31.80576270746717	13.814025	13.828255	0.37786513194441795	0.3735952766612172	-14.589828586578369	40	80
12030	64	94.26528525352478	1.3779560735340177	5.66164984021813	29.42937595969407	35.3510706692083	-42.004162152466584	16.072474	16.066526	0.2378672343492508	0.22542230606079103	-16.952996759414674	1015	2031
14073	77	127.29356837272644	13.800529125692002	24.327013499224886	26.2079809543464	44.07404685404531	-29.758453946210093	17.694887	17.685184	0.3776845522224903	0.3658290186524391	-18.42426859855652	2037	4074
16029	92	156.9256944656372	9.418834960432404	24.285382887770254	32.402340184315584	43.62758768835487	-42.04915747031354	18.566422	18.59784	0.24914882462471724	0.2427864131331444	-18.74358323097229	3015	6030
18069	108	187.34676098823547	19.39466254851355	28.444579750340857	26.177884399880327	43.85373316200849	-33.47918824878933	19.43513	19.432682	0.43323171257972715	0.4409378992021084	-19.887198085784913	4035	8070
20086	123	217.64998292922974	18.0424634877101	37.65829621275766	34.905486587380764	44.79648040483707	-43.31834696365694	19.423645	19.431992	0.5016543332487344	0.46707614049315455	-20.16535135269165	5043	10087
22109	139	248.1738040447235	13.067416242321942	13.59910787598862	27.02292048994087	43.778124214148114	-18.776399460232295	19.991411	19.9957	0.5998780455440282	0.5977436786144972	-20.084109783172607	6055	12110
24121	155	276.95689725875854	34.70074649541677	36.565989325893305	7.835787027683016	46.2057814515073	20.46831439691665	20.340067	20.334785	0.6779142155498267	0.667476936429739	-20.206772918701173	7061	14122
26051	177	308.1210021972656	4.566530265549514	9.051127082798732	31.93885115491541	46.19143426435303	-47.72902312009391	20.286945	20.290232	0.5940009831637144	0.5828400713950396	-20.32843355178833	8026	16052
28014	192	338.2466518878937	10.785443647863422	33.304104719301606	35.869230540452165	45.50972463207447	-40.80552867569585	20.03993	20.028902	0.7818467734009027	0.7817624032497406	-20.038144969940184	9007	18015
30063	209	371.0900807380676	-0.5687493456769805	-12.841607751412216	32.60457646159749	38.87418773137287	-41.64095653751004	20.73216	20.718672	0.6760589125752449	0.6496262677758932	-20.249203338623047	10032	20064
32081	227	401.1642405986786	8.244990470082342	25.54523518005568	35.72046906923295	43.91319438398035	-43.39184157765286	19.719633	19.711403	0.7717381346970796	0.7842386575043201	-20.1210214138031	11041	22082
34034	244	429.9761655330658	23.602995918914075	32.79817994290309	25.43870836426951	43.16940634391116	-24.626548616942575	19.834646	19.84264	0.7745402796566486	0.7790711095929146	-20.22253852844238	12017	24035
36046	264	459.28409004211426	22.679806926270786	28.9028649506324	27.491606478705712	44.39346364010725	-29.526713487322002	19.316278	19.3137	1.0973561556637288	1.0627191811800003	-19.73208794593811	13023	26047
38008	282	487.52777218818665	35.1223596558751	39.81039424251529	16.21387876977766	44.68894074490103	-9.447232275728675	19.852942	19.86535	0.7071585814654827	0.6936558846384286	-19.5229559135437	14004	28009
40035	298	516.4944925308228	36.440057241664014	34.87485738694499	4.951965327597504	43.54641562830607	30.29357430180877	18.41605	18.429922	0.7920213863253593	0.7775614430010319	-19.33946297645569	15018	30036
42013	322	545.2113983631134	37.94590876505491	38.15886930732607	4.517696715899492	44.54246525989937	27.957646775023704	19.806536	19.819422	1.0578967081010342	1.0313928338885308	-19.369851264953613	16007	32014
44013	345	574.4465684890747	27.38655996748287	37.7291597261878	24.841046569750876	46.72032841360892	-27.706944212326217	18.074673	18.077175	0.9192474308609963	0.9219358523190021	-19.232788143157958	17007	34014
46082	370	606.1515347957611	9.625601155620373	11.948280633305012	30.514374198978135	44.99891389627608	-31.25821920346711	18.998676	19.024023	0.9945583075284958	1.007671450674534	-19.46089035987854	18041	36083
48063	391	635.1757514476776	16.93480182636121	34.90808838588231	34.397193371490914	44.492271990879516	-38.08055061483019	18.91704	18.917877	1.2395209127664566	1.2472977769374847	-19.750117864608765	19032	38064
50052	415	663.8882462978363	36.03191711796027	35.991216796871356	5.375919386621136	44.09029461485058	27.477537081150796	20.186434	20.182354	1.1340273277461528	1.1270566140115261	-20.064579849243163	20026	40053
52021	439	694.2876663208008	9.359173069514197	8.905239644956954	24.167783140741353	40.32404102217652	-18.711343439438863	19.55958	19.572289	1.2007530654966831	1.1827736876904964	-20.060188322067262	21011	42022
54067	466	723.1456418037415	35.70219866025836	35.89061757245693	6.661363504261906	43.77549758836296	25.930756240588014	20.748398	20.732143	1.3707638795673847	1.3174709682166577	-20.530904178619384	22034	44068
56056	491	751.2242765426636	29.050642532632423	31.152492122858035	18.79047100217018	43.29596316115591	-21.151200018036523	20.563595	20.573992	1.7680550116300582	1.757963541597128	-21.082852172851563	23028	46057
58027	516	779.5363748073578	31.00724402312513	35.85357428127966	19.70711285185296	43.36016718663626	-22.937998184630583	21.309841	21.304926	1.4143353874981404	1.3826941430568696	-21.019247493743897	24014	48028
60030	545	807.1196994781494	35.23040868291883	33.48612725304987	5.8319375237745055	45.31760074753039	26.86893698279853	22.022684	22.014713	0.9681528218090534	0.9433647845685482	-21.299789390563966	25015	50031
62048	573	835.7418110370636	34.45625137720597	32.798277135607364	7.497954541817582	46.98712648111848	25.513689006625043	21.851461	21.85761	1.4612123337388039	1.4601315324008466	-21.97699478149414	26024	52049
64104	601	865.7381491661072	36.113387282564105	36.17014143023033	3.616853730295552	40.16894214956996	30.152012642999036	22.882824	22.892527	1.8104453372955323	1.788599742949009	-22.288806743621826	27052	54105
66026	628	893.075466632843	36.06102419589577	37.35572162778892	6.751647386901176	45.73288321159228	25.232991909409563	21.789106	21.760572	1.0797692139446735	1.0815362575650216	-22.826176624298096	28013	56027
68042	657	921.295286655426	36.3385007486159	37.721672208195244	5.680403753441801	45.13066679737156	27.317722759545983	22.949242	22.95262	1.1868580535054207	1.1262755627930163	-22.89654182434082	29021	58043
70115	685	950.6641721725464	38.23956452936179	39.88972630982256	5.580871377952448	44.77080904005221	27.2249374502467	22.905714	22.907864	1.43199488773942	1.4046703189611436	-23.187743339538574	30058	60116
72040	711	977.9363989830017	28.02229989961323	39.68583360403204	27.12208062989555	45.67795994221484	-33.27491897283661	23.694384	23.712103	1.10986302703619	1.091920285820961	-23.18037588119507	31020	62041
74067	740	1005.9172253608704	36.98386563593244	36.82475174038048	3.639174113271179	44.313456340612326	30.447991660734804	23.032125	23.039236	1.317334196418524	1.265619371086359	-23.64308734893799	32034	64068
76005	768	1033.446064710617	35.23831477132678	32.31112056556489	7.359047800456054	47.50122040008807	27.250266841315696	23.876217	23.849653	1.1472212789952756	1.1305205650627612	-23.90301134109497	33003	66006
78012	804	1060.7595024108887	38.77223115600556	38.97467693433424	5.4883500952458935	47.95418473466557	30.539111435124763	23.490442	23.494663	1.1604281970858574	1.131549687087536	-24.349765625	34006	68013
80014	834	1088.6589443683624	36.5554106976651	34.79151907154352	5.786340564031425	46.53281445497688	30.00747439084618	23.894688	23.8777	1.0168184694647788	0.9583845901489257	-24.3646496963501	35007	70015
82027	865	1117.5183234214783	35.959118082315065	37.3634766941047	6.7240344120802185	45.23808541152072	26.15456354815105	23.665342	23.617165	1.1912839670479298	1.1619279347360134	-24.56343584060669	36014	72028
84037	896	1145.560210943222	36.71747591278367	39.04461469068737	7.608543102815692	44.67676159022811	23.21653965197086	24.539927	24.547768	1.1241886214911938	1.1037472945451736	-24.820891857147217	37019	74038
86034	927	1173.6329061985016	37.03331480876382	37.643989145254764	5.081591845936473	45.45256061271244	30.10354875767996	25.07262	25.067926	1.0756346789002418	1.035201943665743	-25.087473640441896	38017	76035
