steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
2000	10	14.22633171081543	-12.226012790738501	-9.500185227562493	40.96675493309675	40.79869375297899	-86.49519763544188	nan	nan	nan	nan	nan	0	0
4000	20	27.563558340072632	8.792868283313824	14.041351716045401	30.671953334710725	43.83614176426822	-65.3275477791758	nan	nan	nan	nan	nan	0	0
6000	30	40.87179207801819	9.138881961547941	18.334375842233122	26.327952445510544	31.27537973771021	-51.51660898397409	nan	nan	nan	nan	nan	0	0
8000	40	54.257071018218994	12.415154184122272	9.836490550365458	14.51392389158199	36.31258411330076	-17.78844688903189	nan	nan	nan	nan	nan	0	0
10000	50	68.77487897872925	7.745332082208996	12.789088692764214	18.256878698996857	27.54026733022437	-28.484120281590393	-16.516783	-16.183592	0.9667162299156189	1.5086469650268555	nan	0	1
12046	62	101.61989212036133	8.384864507542737	17.59549739356511	26.13745492610953	29.466357683455804	-43.34732771371684	-9.642211	-9.673824	0.20161450006067752	0.18490382056683302	10.74742618560791	1023	2047
14083	73	136.40731477737427	-25.218525479705026	-41.02587082570401	32.641370467232385	20.72001376077621	-65.78869582148465	-6.5415545	-6.5230923	0.18430387966334819	0.15112969901412726	7.59431349992752	2042	4084
16073	85	170.68487310409546	-36.24004063959486	-33.693908325666726	27.491410752558167	19.208414042378266	-79.82894988656881	-5.052675	-5.0598497	0.19738613471388816	0.21448161594569684	5.258816084861755	3037	6074
18168	97	206.49870944023132	-41.26783085776702	-44.81332740369253	34.51927690553124	41.76787824659558	-77.42276700011006	-4.4764857	-4.4924846	0.24478105314075946	0.21759886227548123	5.012737691402435	4084	8169
20068	107	241.0462145805359	-2.2486264693109357	7.813977024742179	29.206073029378828	35.53996840522791	-45.129103070705746	-3.5722418	-3.5538993	0.2919266112521291	0.268589091040194	4.355637154355645	5034	10069
22054	118	276.69085669517517	-37.45059581264193	-31.67498953241015	30.190756141867467	21.165004923456344	-78.6630957914651	-1.3668672	-1.3644263	0.2989090770483017	0.28641505539417267	2.998210536390543	6027	12055
24031	130	308.91763973236084	-2.7089780557243404	10.171090985745312	33.16426315269871	32.83654988975047	-60.96688831184234	-1.674758	-1.7023625	0.6269039069116116	0.6096094657480716	1.9835474498942494	7016	14032
26147	143	344.3890857696533	-39.36428791755078	-46.46271390073159	37.10058958496923	21.685404240618443	-76.0976223208274	-1.0649828	-1.0819441	0.4383150787651539	0.46083230525255203	1.6850923222303391	8074	16148
28135	155	378.3737106323242	-7.076612210947893	3.0725516481138975	32.131586257272765	27.3950771079595	-64.82845357622901	-2.326757	-2.314784	0.4113573508709669	0.35090673714876175	1.327561936993152	9068	18136
30097	166	411.43528604507446	-33.7877082474593	-38.29246872650143	26.880030088489022	15.457261597110211	-72.21911343112906	-1.3428487	-1.3706149	0.4484592229872942	0.42320329293608666	0.6588754100352525	10049	20098
32033	177	444.43592405319214	-18.347513797791276	-33.62716529581346	38.83666182258944	38.18107340509506	-73.69093645293754	-1.6743022	-1.6881043	0.6252808812260627	0.6011755945533515	1.362955032773316	11017	22034
34170	190	479.02148270606995	-18.75744804344292	-4.053325590089013	38.47251909529717	21.65061664001163	-82.41710776354773	-0.49347466	-0.46555033	0.4764170189201832	0.3855801122635603	0.6367827002517878	12085	24171
36083	201	510.37738370895386	-40.70925525967631	-44.131033655984616	35.729350845484646	25.844358229525245	-77.16073328348071	-2.5203063	-2.5067909	0.37136191315948963	0.3566842294484377	0.5138368110451847	13042	26084
38088	212	543.7952983379364	-37.639257275450326	-41.69125989599725	24.672346731259776	5.436053236945483	-74.58800421708261	-1.2418152	-1.2313979	0.44228922232985496	0.401604727730155	0.33273176110349595	14044	28089
40053	223	577.1499645709991	-8.373505460033309	-3.7502588181494154	26.078495610908586	29.76907667655249	-44.34221801379918	-0.6301594	-0.62386423	0.36166796445846555	0.33661513574421403	0.622348355781287	15027	30054
42083	235	612.9562246799469	-28.36358801588969	-24.004064248161143	34.80261138005038	33.348121413283785	-83.66669986667043	0.14098129	0.1413125	0.4113714142143726	0.41368989646434784	0.2511251345649362	16042	32084
44152	246	650.3189754486084	-36.07175729461623	-37.16775704193206	22.73970786291412	11.40299268494389	-70.61800602355504	-0.97873366	-0.9805852	0.2846408901363611	0.26868709549307823	0.41456673556938767	17076	34153
46188	257	684.9298393726349	-11.113731657464562	-8.398996167022485	32.41896966275846	35.54462893971471	-51.8737883961061	0.98193246	0.9723301	0.5418374045193195	0.5007598530501127	0.44421340107917784	18094	36189
48132	269	717.2103598117828	-2.415953081561759	0.0694395694364367	29.27005858061349	32.63096293373893	-70.3821003545368	0.17249227	0.17020044	0.712286253273487	0.6865277697145938	1.1765860618953594	19066	38133
50171	281	750.9110610485077	-26.673958001652363	-28.58632914780953	41.379332086918815	23.921998547552565	-80.2768632211993	-0.5897136	-0.54924875	0.7308856639266014	0.7315073413401842	0.7412481957115233	20086	40172
52003	291	782.564414024353	-25.7553388373882	-37.33003316047063	39.52092992041814	37.58104990887049	-83.55371126611085	-2.0079167	-2.0082595	0.5915952576696872	0.5359795743972063	1.0211173974722625	21002	42004
54100	302	816.7869870662689	-3.601284524918271	9.82380384395054	37.86294959762198	43.53854527372994	-61.057286494569354	-1.8625998	-1.8716953	0.6447680659592152	0.6527778436243534	1.2267472408525646	22050	44101
56027	313	849.2525165081024	-26.414626410514238	-32.83324219939202	40.0805814478997	35.37025875917339	-73.67102766878273	-1.0879467	-1.0674762	0.6834697455912828	0.655576032847166	1.4775984801817685	23014	46028
58072	326	882.3032429218292	-1.2130127313055936	4.742443568733279	29.943083363336278	37.37472447676516	-61.51329631620385	-1.5590839	-1.5514628	0.7082617723196745	0.6930135808885097	1.6426846141833813	24036	48073
60032	338	916.3303067684174	-47.79801718209374	-45.658465701304706	9.82552651688074	-36.15528476511606	-62.91597957779733	-1.0825064	-1.0868661	0.6425598706305027	0.6005154353380203	1.3847562718577684	25016	50033
62090	351	949.1077353954315	-9.934366034090328	1.0059812031839535	40.90329666924846	46.0581671989119	-72.13755682060851	-1.3680149	-1.3866999	0.4536757659167051	0.47697958528995515	1.1245116720627992	26045	52091
64071	363	982.3417222499847	-3.2988586412566367	-1.8238218184146326	26.496147959836176	39.405702296235155	-43.75353894277686	-1.0456331	-1.0474674	0.6583098350465297	0.6323434250056743	1.3585481800418346	27036	54072
66076	374	1016.6848556995392	-35.931735285567655	-34.1885391912103	29.03343440067231	2.0694489251968307	-80.45370489371201	-2.1422815	-2.1688795	0.5519044996052981	0.5211250980198383	0.9089539395272732	28038	56077
68013	385	1048.5649018287659	-7.163451360766882	7.5023469827196045	39.257513445103676	35.39660740427892	-58.715405334400664	-2.1686363	-2.1725	0.6700352102518081	0.6676765336096286	0.9608668251335621	29007	58014
70164	400	1084.0619895458221	-18.491048953313474	-21.664812458314174	36.3030275225882	35.46387154719562	-69.87024907194402	-2.3241382	-2.3249917	0.8065146718919277	0.7975850664079189	1.014550114814192	30082	60165
72170	411	1116.6364204883575	-0.6128493082230071	12.406647659446943	34.18869504353129	28.196574868835594	-76.24932935384591	-0.48033038	-0.5256434	0.7166374409198761	0.7081614665687084	1.179025290030986	31085	62171
