steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
2101	11	10.594873189926147	26.247218467996156	35.78101713668711	23.117101565807346	41.267783280169034	-35.6362730375806	nan	nan	nan	nan	nan	0	0
4101	21	21.714800119400024	22.44189180927924	28.536008395871722	26.167007927941455	45.01284800257448	-36.17571012500427	nan	nan	nan	nan	nan	0	0
6101	31	33.664894819259644	14.484913170167818	21.385029406079042	21.909363807997646	38.50575309644382	-19.656479124873965	nan	nan	nan	nan	nan	0	0
8101	41	44.760852098464966	32.42092333671131	36.02158730712402	10.108554329665855	44.05036218517683	15.068824121742672	nan	nan	nan	nan	nan	0	0
10093	51	55.780580043792725	29.51478288812103	38.00243312741107	23.776836339048444	44.60442122006225	-36.03407307883837	6.676365	6.677674	0.660664606601634	0.5783434275616991	-7.219933590990432	47	94
12106	68	84.99514389038086	33.73426190732946	33.03832689380674	9.377102372603767	46.51603707757384	22.37344211873904	10.829445	10.80561	0.3050560647249222	0.2993737183511257	-10.958361129760743	1053	2107
14048	82	112.17964577674866	-0.38798250178301713	-2.3413986246166694	38.02942140663399	45.983001557125434	-39.41772181648262	12.135394	12.153491	0.3727886126935482	0.2874722648411989	-13.135569734573364	2024	4049
16046	97	144.25284838676453	-5.754996997553246	-15.711499245793085	30.249664070401423	39.56130880189212	-33.70084710204614	14.929225	14.911126	0.34489933848381044	0.3530825400352478	-14.748445978164673	3023	6047
18055	114	174.9496488571167	17.29169609024051	34.40895123487704	32.536621792306114	40.13459186549167	-51.3803233309218	16.668118	16.691572	0.39553522065281865	0.37004165366292	-16.89325514793396	4028	8056
20023	133	204.1890139579773	20.36443280684659	36.350118739904936	26.89576019004418	40.58412661738982	-26.760869819242806	18.188034	18.208164	0.35100271850824355	0.34071953408420086	-18.3041187953949	5012	10024
22079	149	234.71877670288086	9.372217620803264	15.263584267542278	33.47578956045273	42.21322489742571	-31.369757532380607	19.038666	19.021057	0.42764465272426605	0.4236285865306854	-19.55705276489258	6040	12080
24007	165	262.30434226989746	29.191706323663315	35.28234472187137	18.867896248661257	37.935678823509775	-24.281758098398285	20.136408	20.130985	0.4698041222989559	0.45990329325199125	-20.185815467834473	7004	14008
26061	183	290.7073528766632	35.69230639247653	37.04935214658744	3.6356566641819006	39.637511803191934	27.980220679201178	20.248571	20.247324	0.4298300284147263	0.4375268989056349	-20.855035247802736	8031	16062
28032	201	319.75606179237366	16.621631856063402	31.625770039119722	30.81576008384892	43.350604627595175	-27.81376948810874	21.237274	21.247707	0.4860854345560074	0.4914622575044632	-20.9463002204895	9016	18033
30010	218	348.1566412448883	32.162266458212486	36.77994261001892	19.535136555235898	44.01116395034168	-22.511502178388763	21.247793	21.247265	0.57880829423666	0.5571495361626149	-21.34201295852661	10005	20011
32045	242	376.7620530128479	25.25373847555534	37.678067647125474	29.39478521228975	45.35064394698336	-31.250677792840968	21.248812	21.258286	0.6744771908223629	0.6170837882161141	-21.6799467086792	11023	22046
34019	262	404.37309432029724	29.816472225500547	34.4178900626048	19.41534157224492	43.68570760494029	-23.935148065529603	21.116137	21.077917	0.793695904314518	0.7692951127886772	-21.80433992385864	12010	24020
36032	285	432.73630023002625	37.38857706007889	36.8800203317346	4.533817828440049	47.220157227143865	28.955508986570752	21.724371	21.726048	0.6348218715190888	0.6241359746456147	-22.090386180877687	13016	26033
38058	307	461.0945055484772	36.304628233827536	35.7756360355627	3.360711578151686	41.0607189262348	29.580538496994574	21.489769	21.489832	0.6329200446605683	0.6437844659388066	-21.95847412109375	14029	28059
