steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
76034	446	1055.497609615326	-13.645419755938958	-21.043105347800356	37.26226664521664	41.86830941863249	-70.38755181771779	-0.095180586	-0.09690765	0.9198323260247707	0.9284873190522194	-0.39360363386571406	33017	66035
78102	458	1086.8683822154999	-23.951049518952008	-6.061299833880149	38.22633537948665	15.976148188902037	-72.89951795989855	-0.24168862	-0.2610238	1.0002978980541228	1.006911512762308	-0.4298440201114863	34051	68103
80112	471	1116.6221194267273	-3.662765795869807	6.138453134279974	29.875670943046487	27.67432231306284	-57.81787834591411	1.0815698	1.0464056	0.9192798961699009	0.8949520149827004	-0.4799312137928791	35056	70113
82039	484	1146.4398300647736	-4.820047387739222	8.986748341384363	33.12655722341237	29.564069098689398	-50.403485096088026	1.2505783	1.234358	0.936995429545641	0.9251253470778465	-1.2408506474643946	36020	72040
84125	499	1177.9427952766418	-1.506149977043295	2.698268471206031	30.759689691182714	34.58193260591101	-71.64377782831068	0.7666334	0.7528981	0.7969249399006366	0.7716253550350666	-1.078722696211189	37063	74126
86029	511	1206.6265177726746	4.732415784698369	12.824683876295492	22.530971638396267	23.621417286015735	-47.79003472604628	1.3377489	1.3428738	1.242323114424944	1.2121127849817277	-0.9993435232411139	38015	76030
88092	523	1236.9101059436798	-0.3246008611344536	1.0324349423600339	29.0988074761018	34.237620671820345	-45.61204978175549	0.8546509	0.8578235	1.0133001667261123	1.0188699391484262	-0.7344363614171744	39046	78093
90128	536	1267.4499204158783	10.501814526973888	14.783113187638047	18.659180599750346	27.66459562166355	-31.616088312101407	0.9980008	1.0036302	1.0992776057124138	1.1038775111734866	-0.5533964452147484	40064	80129
92065	550	1295.8327295780182	-1.7534504434113718	0.7268366766151253	27.451865560976753	35.259346833750605	-50.884239713214114	0.99388117	0.9874874	0.9318187284469605	0.9584832985699177	-1.0423892603674902	41033	82066
94088	562	1325.3956942558289	0.020657409979208907	4.38482971205914	26.136139085066215	30.829085335403875	-51.452447190239916	0.31564146	0.33722383	1.1466250333189965	1.1278529442846774	-0.8286952570825815	42044	84089
96085	576	1354.3093090057373	7.857253976683943	16.303043922229357	23.768252046401546	43.73311690867052	-37.21026940255646	0.048079576	0.012913681	0.9113624981045723	0.8932263335585594	-1.2510946196876467	43043	86086
98085	589	1382.9127893447876	13.511172354249872	20.417799626674082	25.5645771949747	37.307588360128676	-42.73370916087948	-0.07214709	-0.073216155	1.0361549016833305	1.0387651537358762	-1.0873771440796554	44043	88086
100115	602	1412.7837903499603	4.0379972928214185	14.872599769996695	32.92799054698834	37.30733796653065	-60.45612053451618	1.8160181	1.7951361	1.0184406153857708	0.9973518002033234	-0.7432737100939266	45058	90116
102104	614	1444.846400976181	-15.046059035221225	-13.899722776909861	25.02996466560239	13.245469156145738	-44.816473614397545	2.0696936	2.041652	0.9537246292829513	0.9968339958786965	-1.0868348711915314	46052	92105
104009	627	1473.3062193393707	19.759037269319865	27.772122405561767	19.288302683255825	39.09672532902157	-15.704192159015122	1.1597638	1.1460562	0.7229286824166775	0.714224390387535	-1.1636119474098086	47005	94010
106085	640	1504.5311062335968	-12.902832563931943	-24.169179412519483	29.16492146754902	33.00217307521584	-41.617121763478394	0.08796268	0.06570595	0.9102032764256001	0.852308818846941	-1.1136734968121162	48043	96086
108161	653	1535.9379832744598	-9.452055704975844	-14.710015570482827	25.047282000858157	27.150673386555233	-43.86608690065059	0.58494896	0.57228327	0.836493276655674	0.856783563196659	-0.9263264367170632	49081	98162
110064	667	1564.365688085556	0.5523447098257155	11.81227639131735	28.939407019674793	36.70904485443879	-48.70194426925818	0.53300464	0.51351553	0.7036979494988919	0.7163537922501564	-1.3696984555572271	50032	100065
112119	679	1594.4846155643463	9.651002627911257	8.643634084088092	19.92077515742657	35.51972757347304	-32.0129888362844	1.9251184	1.9067923	0.8304751458764076	0.8128489616513253	-1.5707528335228562	51060	102120
114131	692	1624.7441244125366	-0.9858921944543958	2.93665429357344	29.89206091280291	32.09900080538976	-48.36889982571641	1.6519012	1.6564751	1.3280194407701493	1.3094685596227646	-1.7238077207282185	52066	104132
116052	705	1652.914841890335	4.511093970754509	11.0614683555274	20.558990847033996	20.997230451985224	-47.726027371330176	2.0725641	2.1030476	0.9326939804852009	0.9476403623819352	-1.64967704936862	53026	106053
118025	718	1682.9014821052551	2.7750857584541504	1.1936919334306317	18.074825660777936	24.916091822919253	-39.04064301834007	2.2514715	2.246835	1.0543649685382843	1.0305136288702488	-1.4973523413389922	54013	108026
120120	730	1713.5025956630707	6.311973092713346	16.904269386175336	36.886802264356625	45.59576236771614	-69.93007866871775	1.3090005	1.3253458	0.9042838622629642	0.8563730873167514	-2.122876129448414	55060	110121
122155	741	1743.7063446044922	4.940583030052945	0.257341340771454	19.32487574661566	34.826872173531314	-21.790160416554325	1.2366798	1.2916737	0.875585530847311	0.8638787628710269	-2.0050731150060894	56078	112156
124137	755	1772.7313017845154	5.004357352445249	13.705490848769085	31.395728510641142	30.314506299523437	-63.38839187183343	1.951728	1.9251976	1.0200863860547542	1.0167376655340195	-2.189913832694292	57069	114138
126112	769	1802.1506345272064	6.66848546685029	12.359545626590315	20.13789854631839	39.6973103635248	-29.195843267028614	2.5227075	2.5062969	0.8841829964518547	0.8640977367758751	-2.311743361307308	58056	116113
128032	782	1828.4457771778107	19.963845364517773	22.82088063345122	10.995104491820971	29.98393108211854	-6.323572100255667	1.9917717	1.9548326	0.9880691519379616	0.9618395304679871	-2.495755739659071	59016	118033
130156	796	1860.306411743164	-6.8745437644134455	2.460402899336618	30.07310436428963	27.573300927180075	-52.76643706165623	1.6275222	1.5925686	0.9330175006389618	0.9513201755285263	-2.3459386486327274	60078	120157
132119	810	1888.2306089401245	-0.7158410593036459	5.597639642841372	30.652074045348172	34.05664168681945	-61.40847321001198	3.1745913	3.2128654	0.8059873861074448	0.7969099949300289	-2.8713953198492526	61060	122120
134135	823	1917.199874162674	16.92892493021405	17.016368863463555	16.316866781479867	45.95879140563148	-14.459994021720817	2.6419487	2.6237297	0.8090593338012695	0.8295031516253948	-2.589793095588684	62068	124136
136156	836	1948.0307457447052	-8.664352953365453	0.39028875651281325	33.37758159914682	24.37306889116862	-70.12661737206365	2.3366935	2.3783472	0.8570652242004871	0.8120018802583218	-2.485792662575841	63078	126157
138018	849	1975.6950662136078	10.243113961357839	16.96124129834294	22.665218520879964	40.66202793915791	-44.68188684068832	2.8603253	2.8273418	1.2190086133778095	1.1658417354524135	-2.857769017666578	64009	128019
140005	864	2005.3697109222412	10.863975090623606	16.197412501284067	16.683905762547404	36.47550545913648	-18.852730739876733	3.6310909	3.6096952	0.8245988862216472	0.8278425024449825	-3.0620668018609285	65003	130006
142082	876	2036.1869006156921	-1.5304928169043748	1.5040807729239525	23.341216859204263	28.157084159070102	-36.75125050834592	2.8582842	2.8472056	0.7703867986798286	0.752649658024311	-2.5172721185348927	66041	132083
144044	889	2066.2427117824554	-7.02119652052756	-2.782037622981921	23.529569324460287	25.72820447710498	-40.54581392731724	3.219918	3.2005773	0.7453419260680676	0.694519532173872	-3.0942104444745926	67022	134045
146097	901	2096.6992580890656	5.167926616915441	16.00061776416469	34.227352901789054	43.17618009999639	-66.53958333190906	3.6634848	3.6587856	0.8173975758254528	0.7986146412789822	-2.828984487056732	68049	136098
148038	913	2126.060538291931	-5.937070606318047	-4.360418788366687	16.708990392412357	11.85092961862663	-41.71580956692575	2.5280747	2.5264175	0.954633964151144	0.9457017189264297	-2.9893690741952743	69019	138039
150137	926	2156.9869678020477	1.1732003914241904	5.245548520650207	29.322836279260716	46.83269245680027	-54.39022656933472	3.3943455	3.3994145	0.8581611151993275	0.8828890891373158	-3.4951239904901015	70069	140138
152034	939	2185.3285100460052	0.8217936251983897	4.955236154260774	25.63823498134683	30.625890863796428	-57.018007755178985	3.0137699	3.0458834	0.9021556878089905	0.8426989664137363	-3.397021750751883	71017	142035
154034	954	2215.1174936294556	-0.07235022711002266	14.275074227337306	35.669198582465945	29.622511080750535	-69.85987223238197	2.6663241	2.6909983	0.9751436117291451	0.9668727803230286	-3.5758065693080425	72017	144035
156049	966	2245.3816390037537	-15.641957097914554	-13.081884254257439	30.061677164677793	26.144606027221215	-69.10699611025731	1.8943484	1.8400768	0.6957527655363083	0.7039369089901447	-3.2775246998667718	73025	146050
158015	980	2274.843677997589	1.6052426933064905	15.051400922586122	30.47189032123552	33.463688388047785	-66.2120659491649	2.5125928	2.5007632	0.988345844745636	0.9082722279429436	-3.5224267874658106	74008	148016
160122	993	2305.1256930828094	2.4445741979252524	1.2908859481824457	13.350579335525742	32.74502444991785	-13.140276968693648	3.2938404	3.3104053	0.7608217306435108	0.7794975718855858	-3.44352172318846	75061	150123
162096	1008	2333.875560760498	14.594310420758848	14.60600920771764	14.62987316484399	35.52688657094091	-8.37956193429936	3.358941	3.3639805	0.8127124640345573	0.8150791782140732	-3.435387426018715	76048	152097
164139	1021	2363.549094438553	-0.6599631651738029	-1.472902790578317	25.468453012013658	33.25624812247517	-56.275296292582205	2.987465	2.9847786	0.843748746663332	0.8260604624450206	-3.8271445097401737	77070	154140
166010	1034	2392.3941493034363	5.973247178514268	6.461830006779454	13.317117445808615	25.54395777829974	-11.034584834719908	3.3381279	3.3560138	0.7460681435465812	0.7556453709304333	-3.3462654355168344	78005	156011
168017	1049	2421.399301290512	8.493535594369764	17.64152771695517	33.983204856180464	38.713966084665785	-79.54414700212398	2.8011892	2.7934747	0.8753682981431484	0.8933359076082706	-3.611946383751929	79009	158018
170028	1063	2451.412762403488	-0.17027347899466747	10.597128109636117	26.85078485686962	27.23559139093243	-65.4122157387794	4.5746756	4.6078134	0.7845874153077602	0.7944694285094738	-3.5806048026680948	80014	160029
172007	1076	2480.712803840637	-0.22263095087874288	-6.719611353538273	21.135969264235882	29.778300727923085	-26.084971890709397	5.570374	5.5296297	1.0276334014534951	1.0316048023104667	-3.7561404793709516	81004	162008
174129	1090	2511.5750205516815	-8.11108829231952	0.28863408182942507	36.98638972781475	40.13603456075218	-71.50283627908935	3.1080246	3.1007462	0.8508153781294823	0.8964797848463059	-3.3814053262770174	82065	164130
176000	1103	2539.719663619995	8.391344518141741	11.400070585285075	16.530992820642552	30.588287477351663	-17.441300400604362	4.3281174	4.314843	0.6130217345058918	0.6564884303510189	-3.592052887380123	83000	166001
178031	1117	2568.129874944687	20.3512810148323	17.87275263935792	12.00377218291516	35.94957945204149	4.845739222344342	4.1343904	4.171455	1.010904891937971	0.9942983244359493	-4.112060880009085	84016	168032
180008	1131	2598.206770181656	5.761898152142588	5.833154750124159	24.268417352814364	42.582459712653716	-50.7870413908697	3.7076516	3.7391617	0.8795219062268734	0.9273290693759918	-3.782304881438613	85004	170009
182014	1144	2627.9742255210876	-0.29178914016986573	6.809931723785681	37.5104568822725	46.542458380907526	-71.35306923545173	4.2190213	4.20055	0.6203984278440475	0.6385442619025707	-3.9294640656095	86007	172015
184067	1159	2659.0983612537384	-1.0839529292691037	8.10040647384178	22.428366831818018	24.305977207541783	-36.58257663098611	3.9067652	3.9458108	0.9520732070505619	0.9096050173044204	-4.12106314688921	87034	174068
186115	1173	2689.099749803543	-15.052467276321497	-2.8837130799376105	40.185986112234865	44.76824941593174	-76.16049068370837	3.4641597	3.4709156	0.6853168435394764	0.6770818848907948	-4.259141097515822	88058	176116
188095	1186	2718.3588297367096	-7.441602369130841	0.4415803843103028	37.65609174977874	41.72279802166241	-72.56182582877302	4.188029	4.166367	0.781265879869461	0.7947427131235599	-4.273823146522045	89048	178096
190085	1199	2748.080488204956	-0.2000102335238708	10.905383517082043	37.215925346922425	26.589034892167994	-79.95009280237215	5.0959697	5.1093388	0.5865573416650295	0.5897175082564354	-3.9080300334095956	90043	180086
192112	1212	2778.3768520355225	-7.861193381841873	-10.747494546207415	35.03888545146168	33.4181426761798	-61.38208053662238	4.780745	4.7641497	0.8841037683188915	0.8644893795251847	-3.8407206943631174	91056	182113
194101	1226	2807.115298986435	13.786190893788596	15.715654651167865	22.341450683115227	37.170327768489685	-38.76216148432157	3.6556644	3.6108627	0.8038086333870887	0.839595810174942	-3.9599445077776907	92051	184102
196110	1238	2836.5853056907654	2.446155850768262	14.717564685386218	29.814848011278144	29.0484002116162	-64.70978933409023	3.6411319	3.6299138	0.5489804939925671	0.5878656648099423	-4.121180283240974	93055	186111
198189	1252	2866.4680352211	-1.1422963732833993	18.021194041689473	43.056567154512955	43.603875471285065	-73.98598469148186	4.3351817	4.3545327	0.7793053410947323	0.7615629217028618	-4.411220310628414	94095	188190
200033	1264	2892.6202626228333	11.868888041216897	10.571891287188556	24.492652644537895	43.64922236315474	-36.69706180736813	4.5697665	4.560485	0.7334239873290062	0.7052743905782699	-4.5160400599241255	95017	190034
202173	1278	2923.7072088718414	15.603294010818114	15.930240314251694	16.6191725989873	38.512286600099515	-19.347620339829902	4.2390537	4.2418885	1.0365724171698094	1.0481378673017026	-4.541734813898802	96087	192174
204002	1289	2949.937428712845	11.014560203841743	8.866357024391771	19.42920803698269	39.72555813728565	-29.593397512988847	4.98033	4.9654636	0.8098308826982975	0.8131389823555947	-4.244338613897562	97001	194003
206013	1301	2977.6511359214783	14.28281172418066	21.017856222668637	28.70979428207536	41.613360457596805	-57.33264199942107	3.4627564	3.4403653	0.7680776590108871	0.7831586344540119	-4.2773365586996075	98007	196014
208080	1317	3008.286880493164	2.6573406968150857	11.079883325578184	22.088746570427624	21.010926277960863	-40.942954906141914	4.4497805	4.427233	0.7346459278464317	0.7495472005009651	-4.285949329920113	99040	198081
210110	1331	3037.4983582496643	10.630515921261635	13.839586156849549	15.823254647071531	26.256639426653425	-22.632931224986166	4.3765745	4.3913536	0.5960385297238827	0.6204059776663781	-4.322208466399461	100055	200111
212142	1344	3066.1518981456757	7.68458745510557	17.731757382037678	27.467645564265307	36.492168530493515	-43.147650766819915	3.6825426	3.6541245	0.7657200802862644	0.7309336325526238	-4.123751683416776	101071	202143
214071	1357	3094.0383014678955	8.091144816478959	5.801623905388983	17.847051479506067	48.010455356230885	-17.744039859829964	4.612558	4.6219773	0.7063485930860043	0.6921009153127671	-4.409865447403863	102036	204072
216110	1372	3122.495582342148	12.24373990256325	12.069224719072121	26.478874001299317	40.59522540023197	-49.23711136445107	4.5429306	4.527056	0.6825851841270923	0.6944496248662472	-4.83326609492302	103055	206111
218029	1384	3150.3606040477753	3.922804678057614	7.299948574406805	17.53653266021299	29.967565894678067	-36.877089449091514	5.7368183	5.720131	0.6639952796697617	0.6021740907430648	-4.770768771227449	104015	208030
220060	1397	3179.2961719036102	9.445320357296465	12.107675616093893	15.936726261646557	35.44226434242306	-19.175957603994107	4.595875	4.6223927	0.6819491516053676	0.6716427859663964	-4.475838358290494	105030	210061
222124	1411	3209.443887233734	-7.169120426346434	-9.929631240010405	34.713712963938384	40.6420071253543	-55.511187128805396	5.4906573	5.4649653	0.6862007158994675	0.6634356175363064	-4.436856672391295	106062	212125
224103	1423	3239.116372823715	6.30110245229573	7.228788558746601	26.875975517172773	37.482673578753385	-46.61508268188132	4.3499875	4.3244886	0.6654354734718799	0.6148166888952256	-4.792545808255673	107052	214104
226025	1436	3267.602289915085	-1.94183331958366	2.047201426344877	29.758060501471935	38.87292354299554	-45.76537985334155	3.5439274	3.5225322	0.7264863799512387	0.7587234285473824	-4.474757930934429	108013	216026
228068	1449	3299.916143655777	-25.286253358204785	-32.45328078153415	34.57010691977286	33.659068893676874	-68.9805458987651	4.8760567	4.8741527	0.8047227485477925	0.7779320615530014	-4.891201590299606	109034	218069
230102	1463	3329.9006900787354	-2.463756250324331	-0.8165356324247277	18.089111958838217	22.678658788796028	-45.29410702156429	4.1592383	4.2364407	0.7487330596148968	0.7208059126138687	-4.32341331422329	110051	220103
232002	1476	3358.624284505844	8.46101257777721	11.276134880062152	16.79108599167372	26.31423342596223	-28.74594920992364	5.463596	5.512171	0.7859443029761315	0.7639019426703453	-4.82578405790031	111001	222003
234056	1490	3389.978043794632	12.248583487041376	10.287955549039776	16.85828501473272	41.17097863122252	-23.5480511693824	3.5376923	3.5393412	0.7767688339948654	0.771002643853426	-4.89911317050457	112028	224057
236095	1504	3420.49472117424	-18.615289555989843	-16.388549578527908	24.995896017822968	14.154034153242435	-63.96912538973696	5.288865	5.2590322	0.68235435038805	0.7288400889933109	-5.283396055400371	113048	226096
238104	1517	3449.6181375980377	16.584872875811932	20.598240149737286	21.079245436197677	42.536599759610084	-32.5066318913275	4.526809	4.483228	0.8546701925992966	0.8303814607858658	-4.8049615490436555	114052	228105
240028	1528	3479.0748953819275	0.025985976769213437	-5.944537979016481	21.576350974716615	38.98642375512203	-27.79968256862098	5.407214	5.449555	0.9622585861384869	0.9647046919167042	-4.721668959259987	115014	230029
242033	1542	3508.2693450450897	5.882183780667866	4.032547853124733	15.825708133596276	30.11596514615781	-15.021999433832534	5.8903546	5.926832	0.7886078391969203	0.7624050240218639	-5.111698849201202	116017	232034
244074	1555	3538.8491039276123	-5.976226883337196	0.7735415127177063	35.96512140053881	28.41907075377513	-76.29553480566224	4.77861	4.7981176	0.7977832382917405	0.8272886462509632	-4.971388115882873	117037	234075
246087	1568	3568.3429238796234	11.959871927441528	26.301969588303198	30.37355975002186	35.62741707039261	-46.87064846824557	5.017333	4.9653816	0.8180758300423622	0.8183236694335938	-4.502978779673576	118044	236088
248168	1581	3599.204430580139	0.15138398864196673	1.2829850613222327	25.488149292633626	37.90922502308291	-41.705925245126096	4.998805	5.016297	0.794096365571022	0.8130757056176663	-4.987028012499213	119084	238169
250055	1593	3627.8237659931183	9.419453238473787	14.454283772215959	18.511458659886024	33.75129193569221	-24.390410183342567	4.6446133	4.660067	0.5689463520050049	0.618375339359045	-5.480067171826959	120028	240056
252164	1607	3659.556452512741	1.1130447853060996	7.504752335929318	20.002999811739894	31.786079726350025	-31.80057783224103	4.370614	4.363298	0.6807631675899029	0.6902640487253666	-4.6751933348178865	121082	242165
254030	1620	3688.6759915351868	-11.002894512451856	-4.995107533504957	26.908052500103047	16.32182363406281	-78.74388638257089	3.2840643	3.3120937	0.8069246850907803	0.772948499172926	-5.010782110393047	122015	244031
256163	1634	3721.504216194153	4.509196696817666	0.4341874459263231	24.579865816518115	44.10439564189335	-23.552876787720688	5.7336974	5.709154	0.6565099918842315	0.6040545959770679	-4.800080648958683	123082	246164
258010	1648	3750.16796875	1.1028600169248644	8.997858169840459	31.421430063934608	40.92116537353807	-52.737083130770614	4.8488	4.8458314	0.5707600522041321	0.6114907409250736	-4.760215345360339	124005	248011
260025	1660	3779.573870420456	3.9090043723140058	6.2280205682293115	19.309963135353918	28.379597369400432	-40.49709181629721	4.3077397	4.3084474	0.6348990274965763	0.6480593994259835	-5.03518957555294	125013	250026
262006	1674	3809.5048043727875	-6.176832412775466	-1.4126911969951124	29.196776930769317	27.883948684611667	-74.00469168454465	4.398478	4.3876886	0.903593454360962	0.9944705051183701	-4.786431469023228	126003	252007
264109	1688	3839.855224609375	-0.7919651743289894	6.062372769845847	30.436793024620595	34.26896100001458	-68.11242476622233	4.340579	4.36032	0.536753559410572	0.5441768305003643	-4.934774518031627	127055	254110
266027	1702	3869.0973529815674	-4.984518412842298	1.7322043279925055	18.51379968762638	17.31980819957235	-39.633509564146514	4.590467	4.6059027	0.6637119352817535	0.716155283600092	-5.205618290901184	128014	256028
268027	1715	3899.206024169922	7.7735191621675055	8.230436026333976	12.512400785430184	21.34603869530401	-10.344304419726079	5.873989	5.847785	0.6311177901923657	0.6662408964335919	-4.82499951645732	129014	258028
270065	1729	3929.223069190979	13.939214428620165	13.219425052649601	9.847966299784403	31.585531291354652	-4.037127083713905	4.9098806	4.925361	0.7713724745810032	0.7483746683597565	-4.698198323696852	130033	260066
272133	1742	3960.0908193588257	1.5046911259028488	-2.186484698716413	18.587516467752913	32.949919551718686	-25.38372424927424	4.4542484	4.4609084	0.6590771776437759	0.6832919043302536	-5.022673715800047	131067	262134
274093	1756	3989.5478796958923	-9.121830847626144	3.7674177257162142	39.236335054363146	34.772586075276365	-78.51327139090537	5.317546	5.3055906	0.6508309234678745	0.6368931122124195	-5.2559574156999584	132047	264094
276049	1769	4018.1291024684906	0.8328117580180429	8.594137266774155	28.585241318297122	39.544904696435836	-54.85551313068506	5.6211147	5.643262	0.597914802134037	0.6163371588289738	-4.6585049819946285	133025	266050
