steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
2000	10	18.172849893569946	-38.58109661603861	-42.92852714575068	13.536948596486987	-15.920582745818736	-55.75925450839932	nan	nan	nan	nan	nan	0	0
4000	20	35.703603982925415	-37.22670160112317	-34.765320750285795	15.776265154395961	-19.15344863588015	-72.01784511685293	nan	nan	nan	nan	nan	0	0
6000	30	53.17539072036743	-32.29631135270509	-30.728343119014117	11.310510201705055	-16.15483746458634	-59.412540570973604	nan	nan	nan	nan	nan	0	0
8000	40	70.86932420730591	-35.61230358131456	-33.555569218108204	9.668063150059044	-22.7630271737496	-53.64178099204894	nan	nan	nan	nan	nan	0	0
10000	50	88.59141707420349	-40.26826409585724	-42.83691765739658	11.693610901140453	-18.03876246150559	-54.59912516630876	0.036546715	0.08400354	0.1001877412199974	0.1307358741760254	nan	0	1
12000	60	131.57981038093567	-34.895580954074816	-38.012778588885034	14.035064435707673	-14.360255143258803	-54.76848160811397	-1.4043379	-1.4026506	0.0018213029176695273	0.0018253916851244867	1.3110289216041564	1000	2001
14196	72	177.58092880249023	-35.382976933347955	-36.12778939196133	14.838315409402366	-16.39456011393089	-60.55007179787401	-2.2329836	-2.2348475	0.5109729466517456	0.5100791613431648	2.1464995741844177	2098	4197
16196	82	220.44380855560303	-23.446851057168228	-29.669162505005595	21.931634005295088	35.696135071829545	-45.02555878366726	-2.886216	-2.8878064	0.010709295906126499	0.011218794882297515	2.722728314399719	3098	6197
18196	92	262.62730979919434	-22.608121868383293	-22.42164734692403	10.649962598837325	-8.442092833461897	-40.75122230498298	-3.3930147	-3.3925061	0.00883169555105269	0.009270675485022367	3.189645276069641	4098	8197
20021	102	303.0661988258362	-29.777065711016878	-31.228316389598497	10.237683952899344	-8.190525662512792	-46.27522331625428	-3.6517706	-3.647179	0.47201948293484747	0.4731599323404953	3.48109277009964	5011	10022
22021	112	344.0972728729248	-23.60144837613562	-30.85151363299913	24.215103961861	39.26702754156086	-44.52037759028029	-3.803665	-3.8031108	0.24457231048960237	0.24657390087842943	3.691572744846344	6011	12022
24021	122	385.6531825065613	-21.321832047102713	-30.93705308953352	24.971439335326462	44.93966910414393	-40.0656824101352	-4.1036515	-4.104203	0.01506983964703977	0.014691306692548096	3.94943505525589	7011	14022
26154	134	431.7879333496094	-26.88197055846069	-26.96799932247862	10.103036684815553	-9.144189359352046	-40.86777647667448	-4.3319335	-4.3388033	0.960948659107089	0.9529328743182123	4.166081762313842	8077	16155
28060	144	472.30950450897217	-25.30559110443009	-27.909158313676624	8.639588498215897	-10.34751367506381	-34.4488079187233	-4.571646	-4.570478	0.44819380570203066	0.4465831359708682	4.344400601387024	9030	18061
30152	155	516.3546459674835	-21.132099842562695	-15.054976544875323	12.463997269159938	-10.882342703793539	-43.028200034055054	-4.7322984	-4.7390814	0.9434122029598803	0.9460756151005626	4.58489973783493	10076	20153
32125	166	557.7877776622772	-8.096939388845517	-16.983681522980664	35.49967910282337	43.65753243630094	-46.31275099512365	-4.7637258	-4.7695723	1.0187030313909053	1.024814773928374	4.683203172683716	11063	22126
34193	177	608.4641749858856	-27.72087214731395	-31.387278335614276	14.905842897038116	-8.34292693502112	-44.994123515885676	-4.811705	-4.8185754	0.9015919535420835	0.8983043687045574	5.089482707977295	12097	24194
36193	187	654.5598306655884	-20.609158991426877	-24.895584605631278	25.467147616831042	43.592523980095415	-43.36538319591568	-5.4918966	-5.4880595	0.23591877330094577	0.23648574838414788	5.442804961204529	13097	26194
38040	197	693.5844080448151	-15.303033717298966	-22.94355855778939	21.627743698375387	25.96288836787789	-32.45679809084176	-5.707118	-5.703692	0.3956295568868518	0.3998673037160188	5.545261535644531	14020	28041
40118	209	737.3448204994202	-29.375172547201718	-30.05945968727301	8.68103529030363	-14.967471903038339	-40.22991554877447	-5.845165	-5.8473215	1.3014705800265074	1.3051302824355662	5.47633807182312	15059	30119
42040	220	780.1579349040985	-16.516672877220007	-26.275701386539996	29.70727868022835	39.980761837409766	-43.71236040352979	-5.5282607	-5.5142794	1.2134953977167606	1.2125903981365262	5.447872850894928	16020	32041
44004	231	825.8550891876221	-22.722994784133892	-31.511163225973664	22.56563485688947	36.90697387240343	-36.57824307492626	-5.693982	-5.7072554	1.067529469691217	1.0685611166059972	5.133820829391479	17002	34005
46118	243	871.3989017009735	-2.7526625620416794	-24.006286569129962	38.48850770795702	45.03194639491961	-39.31256004575243	-5.505866	-5.4970393	1.0501177991181612	1.0492137227207423	5.147122702598572	18059	36119
48070	254	911.1381876468658	-25.335571344156627	-23.31880112049604	10.066323414151334	-10.557496492034872	-48.838380531823226	-5.3627644	-5.3623614	0.9687068531662226	0.9771097480505705	5.087222909927368	19035	38071
