steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
2000	10	14.885009050369263	2.7488212363142788	7.021341232262902	20.538089421032403	24.21392495289729	-37.95298550869712	nan	nan	nan	nan	nan	0	0
4000	20	29.71731972694397	4.097288888983134	21.705022236445075	36.8890215276946	41.70113239964013	-62.77867033202964	nan	nan	nan	nan	nan	0	0
6000	30	42.184558391571045	23.97203234760766	28.332461598998172	12.465527374287513	34.418817943348834	0.6004048666605684	nan	nan	nan	nan	nan	0	0
8000	40	56.34232831001282	17.26311464072995	24.467124613036994	25.170246129384257	41.75969360791337	-41.69619290918204	nan	nan	nan	nan	nan	0	0
10000	50	69.78728222846985	13.303440512328537	20.876531623821286	26.321112793934677	38.38761545194207	-57.348776370901	-4.5210605	-4.452937	0.7906109690666199	1.159555435180664	nan	0	1
12183	65	104.11117339134216	6.335462370073105	12.349047708281912	18.75505671770917	28.22707700320258	-31.352265496430032	-1.4905351	-1.4995841	0.1745820302516222	0.1654942624643445	1.1553331539034843	1092	2184
14106	79	133.17602729797363	22.7097087148632	19.82188480154163	10.877937745295041	39.37323027784916	10.394464874096748	0.48979908	0.47272527	0.4010091282054782	0.37669736191630365	-0.9693924525380134	2053	4107
16162	95	163.83097457885742	6.887567839177841	11.82578866762482	28.385381794604687	41.910400029814966	-44.55404228010617	3.9023197	3.8625343	0.5650191362947226	0.6002371261268854	-2.445261669475585	3081	6163
18023	108	193.55805897712708	0.1780952240334301	1.1904277276028026	22.972662974718517	29.860640267173913	-34.80478663448879	4.855917	4.8541307	0.4096791723370552	0.408943876773119	-4.046944255353883	4012	8024
20069	123	225.44402503967285	9.885041127657674	14.842661876873812	28.79625813057102	39.676809161289945	-48.8350772524603	5.015999	4.996512	0.6115221544355154	0.6053682741522789	-4.7818913388252255	5035	10070
22061	138	257.5146622657776	-6.398207027273475	-7.769482805306623	29.682740664252332	31.333962823365507	-53.02548898922883	4.534547	4.5475483	0.8694235261529684	0.8350608499348163	-4.859705156087875	6031	12062
24094	152	290.22964692115784	-4.013717887557339	3.4836527822966126	36.50697096989517	36.92614375780061	-54.295931675577485	4.5119476	4.466663	0.7545218189805746	0.7529327950626612	-5.412614706158638	7047	14095
26088	165	323.841833114624	-14.103608678276052	-27.49612209034311	27.78109593650715	20.822601713202687	-48.971837806889845	4.3215914	4.324126	0.7329134611040353	0.7335154761373996	-4.867523355484009	8044	16089
28065	179	356.2367558479309	-4.583047467435821	-7.0972047825524935	32.506373161003026	39.00248498426933	-45.64204089569274	6.0656586	6.0874677	0.84886858984828	0.8839895541965962	-5.24075835287571	9033	18066
30182	194	390.1424412727356	2.812067675849636	7.622856521566252	22.698154296136618	29.969848756381676	-46.601338892453946	5.425682	5.456546	0.8131992776691913	0.8371925450861454	-6.154573028087616	10091	20183
32104	209	420.19196486473083	19.390423753884072	18.366530537710407	21.48457611197251	40.32475607339255	-27.468488644656382	5.7041273	5.6618934	0.714847209379077	0.6951005859673023	-5.662396748363972	11052	22105
34180	223	453.198956489563	3.2918953084334746	15.36117747138671	28.45018714851141	35.17925656875792	-61.93840549022408	6.465701	6.461567	0.8564931865036488	0.8634270442277193	-6.6390479159355165	12090	24181
36050	236	482.79008865356445	8.801602374739277	9.263604947708334	19.54276703955345	40.09061588264616	-33.156484212262775	5.9732285	5.9920387	0.7452681076526642	0.7355381557345391	-6.6800751209259035	13025	26051
38026	252	514.3678157329559	16.941219388115677	17.468865677418883	13.471915599478663	31.036580873066953	-10.174904515406475	5.844749	5.878785	1.075528756827116	1.0460155510902405	-6.665054986476898	14013	28027
40051	266	545.5796883106232	12.387459559892967	11.039819273554834	15.546966142819628	27.412629814822555	-23.111569456970233	5.5865145	5.5938654	0.7434997025877237	0.7305360377579927	-6.162256191968918	15026	30052
42105	281	576.8269970417023	14.453866554680873	23.793398648384596	31.63831869431512	42.05543729905104	-63.39224621553951	6.2823224	6.278966	1.2144349266588688	1.2802904003858566	-6.20910527229309	16053	32106
44156	296	607.8932070732117	24.714097353729855	29.13004466281283	14.25023757353497	45.09527548515426	-1.6033494716970438	4.89519	4.8870835	0.9310213752090931	0.9208770851790905	-6.1100782203674315	17078	34157
46081	311	637.3412311077118	18.68423934502314	19.92681040480138	10.430381905242673	34.173030401291804	-1.747765341166307	5.646598	5.718833	1.103632532209158	1.1427698412537575	-6.635362617969513	18041	36082
48060	326	668.2484641075134	8.923007547668902	13.55261751081903	19.85972262838061	40.56055253420432	-27.79484681761614	7.041171	7.0582166	1.0916500943899154	1.0779167963564396	-6.171440513134002	19030	38061
50019	342	697.6694972515106	21.973885639801747	26.493332705596845	13.090835911128602	42.41268533883893	3.966447843557397	5.2116385	5.223869	1.1290669848024846	1.1213564845919608	-6.189476050138474	20010	40020
52062	357	728.3411056995392	13.71650730556721	23.402714613687863	27.483655173202656	40.71304053676127	-56.0304983560726	5.086176	5.0832725	0.7553608767688275	0.7508223211765289	-5.784103401899338	21031	42063
54002	372	758.2322053909302	14.726369614642996	19.70435823649943	15.866898310793609	30.9369846426372	-14.770519494329452	6.165712	6.166208	1.2342459227144718	1.2441491264104843	-5.837838931083679	22001	44003
56078	389	791.2803866863251	12.4336113692688	18.38375424783095	21.66292079272462	39.207884158753856	-19.165779177405675	5.3742237	5.3293233	1.1479339317977428	1.1364053872227668	-5.697642028331757	23039	46079
58080	405	822.7703971862793	10.290006449684128	11.550651823512741	21.234041002996506	39.64571845716156	-33.37582687106001	5.3381524	5.321315	1.0576186908781529	1.0590940980613233	-5.9857439923286435	24040	48081
60153	420	855.9071660041809	-8.749900610346021	-7.34973293849179	35.17543462324352	38.20158790268229	-59.005759178575225	4.104065	4.1165576	1.202024380117655	1.2166039463877678	-5.622661399394274	25077	50154
62164	437	885.3570675849915	22.676021300871795	27.47582519648637	16.36264410232093	39.614439548197076	-10.004142742100854	6.3448105	6.321408	1.1829305982589722	1.180659007281065	-5.725240419842303	26082	52165
64103	452	914.1724836826324	25.25475169201414	26.911774609607015	15.267776648548612	41.69854393120342	1.682424256614965	5.899354	5.889546	1.0989467020332813	1.0669822147488595	-6.212843133807183	27052	54104
66111	470	945.4806220531464	11.477655470654355	14.962940770868723	22.443730601724443	44.447107494939715	-37.919512450030425	5.6738367	5.6957994	0.9813253130018711	1.0018682798743248	-6.064565830230713	28056	56112
68024	487	976.6477828025818	3.5526635706475487	3.4478097649582438	24.28265892745392	31.587721315990112	-43.72847972098209	6.374281	6.394193	1.1362669856846332	1.1092552517354488	-6.337157306671142	29012	58025
70035	502	1006.8973140716553	11.991245006703013	9.93233863843821	11.800670834928656	38.85981439107494	-1.100194278812019	6.7039075	6.710192	1.1376464387774468	1.107060526162386	-6.141107466220856	30018	60036
72041	516	1037.5994029045105	15.79732273572042	14.852928110291135	11.390840104154451	38.80239515538117	-4.191926937655012	5.915001	5.942241	0.8246683031320572	0.8403647564351558	-6.678432142138481	31021	62042
74019	533	1069.622193813324	0.30399172114233936	8.785076087302865	23.73636542002328	33.78682971852102	-41.48831928805287	5.2939224	5.2927837	0.9190439197421074	0.9046122212707997	-6.036832539439201	32010	64020
76041	549	1101.8194103240967	11.533659113308534	16.681032751652307	23.251746888158298	44.78116083949012	-28.486654038505787	6.5842004	6.5505323	1.1779334864020348	1.1555808255076407	-6.925140600204468	33021	66042
78071	568	1132.4811444282532	20.03258880292778	18.711302231788494	12.697315803851254	36.03176400956513	-1.8072893614089338	6.774151	6.745049	1.0658103492856026	1.0313039599359035	-6.6867312395572664	34036	68072
80054	583	1162.3234887123108	15.018075375037116	20.06476878687709	18.792046665313247	35.04574052960389	-28.934436120139125	6.283543	6.3289423	0.9891240720450878	0.9699597124755382	-6.545631822347641	35027	70055
82089	600	1193.1698415279388	7.499872235257003	8.871673938749886	19.84203856987498	32.915594579721855	-39.85931692893333	6.7371893	6.742299	1.0328976513445378	0.9885175554454326	-7.034817218631506	36045	72090
84039	615	1224.1238338947296	-3.586971316107104	8.838561677819815	24.09322189274654	33.85092440816136	-33.53269666613743	6.8034678	6.773858	1.0421511061489581	1.035828368663788	-7.167339727282524	37020	74040
