steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
2000	10	12.804330825805664	15.509646192769088	27.336271068942956	26.697005874408948	38.091345918460895	-26.445289669705975	nan	nan	nan	nan	nan	0	0
4000	20	24.774116277694702	18.109195264817107	28.094363662716326	25.778380973962562	37.41890439582817	-40.57624240921607	nan	nan	nan	nan	nan	0	0
6000	30	36.696738719940186	29.640852865855457	27.960150748066056	7.11176453915529	42.10434650662009	20.187318663089385	nan	nan	nan	nan	nan	0	0
8000	40	49.013455867767334	23.09529423532417	27.28310485255861	20.570155483907172	43.33456536351382	-30.564031183364254	nan	nan	nan	nan	nan	0	0
10000	50	61.98569965362549	9.171492650896472	28.02781944351821	32.629106334868005	38.6235971906146	-39.24641088168543	1.2901531	1.0959117	2.0928468704223633	1.8216259479522705	nan	0	1
12058	64	91.89495611190796	12.564664312071809	26.124455460441652	26.140300701303012	32.97008834099442	-34.623099907065914	3.2802696	3.2835014	0.5506754347681999	0.49796018421649935	-3.476131228208542	1029	2059
14063	76	122.30464363098145	16.237958795602076	27.090567488694568	24.629693413541265	33.01726730822587	-29.744588485198324	6.157311	6.1756787	0.5409330996870995	0.5284480667114257	-6.611132187843323	2032	4064
16065	90	152.74279808998108	16.01914934416303	25.958555390655903	24.51835683181953	32.874056227287134	-33.089402200129896	7.5261164	7.547721	0.6038485968112945	0.5360852187871933	-8.002222766876221	3033	6066
18047	103	182.47913718223572	9.916560790586232	21.168779180996253	26.33363481066484	37.06841167740306	-28.613115972499394	8.248626	8.242323	0.602335138618946	0.546514346897602	-9.207666940689087	4024	8048
20164	118	215.28070259094238	-15.769896764642603	-20.57921678042077	18.25268982060897	35.29836425478726	-28.867834165633013	9.625908	9.587029	0.6577034504711627	0.6530669105052948	-10.175369310379029	5082	10165
22197	130	244.89125728607178	7.579074729064157	26.003517896872907	33.427655195098026	40.83745871652827	-45.27414318365339	9.286412	9.284958	0.6672149047255516	0.6614059056341648	-10.16462661266327	6099	12198
24035	143	271.59376311302185	29.976991262016732	29.66737042021028	5.22694896802043	37.84794877315208	20.148497085269224	10.553656	10.540787	0.6097507551312447	0.5901245710253715	-10.721265172958374	7018	14036
26153	157	302.8311312198639	11.727806086240241	26.042094739497273	27.428697152695314	37.51236309260695	-32.06773672353419	10.038234	10.023231	0.8229143878817559	0.7912034811079502	-11.069903621673584	8077	16154
28172	169	333.3098781108856	11.950793331666507	24.520959128573104	25.545677307909067	34.507173940913326	-32.644302395928264	11.1869755	11.203638	0.7652386848628521	0.7141949173808098	-10.834430594444274	9086	18173
30042	180	362.3719675540924	16.15072530594768	27.31641535728347	27.280814215729972	33.55551150410669	-36.008904439570735	9.772425	9.772793	0.7869686961174012	0.7445895794034004	-11.285611906051635	10021	20043
32085	194	392.1523883342743	19.086527808512137	30.505939025794746	26.6333297174041	36.549832399830755	-39.09294974578691	11.387653	11.378695	1.108873751759529	1.0717962773144245	-10.813969898223878	11043	22086
34048	207	423.3582966327667	17.29016911035603	23.035260714800877	22.592961211318045	36.04034132123248	-29.768107080485176	10.103579	10.100996	1.0046455469727515	0.9675469288229942	-10.63385943889618	12024	24049
36041	221	452.1200861930847	19.168963069548614	28.183995047503245	27.32378084799594	44.306156765641674	-35.23165427633815	10.627328	10.648508	0.9683501398563386	0.8814935845136642	-10.686704797744751	13021	26042
38076	235	482.5294876098633	17.409655647241404	29.22004659394473	28.422602941540152	42.688819550568006	-41.77177942058263	10.7098255	10.740986	1.0548693031072616	1.0244301854074	-10.67013430595398	14038	28077
40030	249	513.1448204517365	-7.085978908147438	-20.730869750296165	34.435671232381516	38.18785455885276	-49.07947816465576	10.778437	10.742614	1.21664544403553	1.1491315793991088	-11.049744362831115	15015	30031
42010	262	542.0240316390991	21.417156675759756	27.862866973412515	23.330061783734042	38.79679972072168	-41.58897509032561	10.382307	10.3565	1.0361615735292435	0.9588583987951279	-10.884120359420777	16005	32011
44061	274	573.02912068367	17.438424217092006	27.779206304850227	27.136679794907998	37.83567904977083	-36.372753614090186	10.544249	10.509939	0.8926802587509155	0.8514965385198593	-11.166924991607665	17031	34062
46023	287	603.2589380741119	9.412253757065317	19.92273840623104	25.353078880383475	38.73441531917702	-30.372908041433703	10.773637	10.751248	1.2408901551365852	1.2001751285791398	-10.787628536224366	18012	36024
48117	300	633.5906965732574	20.521054639183905	28.2114314520869	21.886991857696987	32.76500723947093	-40.732438225101305	9.674037	9.668142	0.9559586495161057	0.8974471986293793	-10.444379525184631	19059	38118
50102	314	662.8271276950836	25.63854002637964	32.07175404633887	19.495677871380682	37.72739111874453	-27.90279001191405	10.917903	10.864496	1.225312088727951	1.2170002868771552	-10.79028254032135	20051	40103
52012	327	691.4781720638275	29.780476415623582	28.099977368363426	6.174359661714987	37.80422145737903	21.91394036200812	10.208214	10.213692	1.1116553509235383	1.0627136552333831	-10.539085664749145	21006	42013
54149	340	722.991676568985	12.492479922769379	26.885237930482834	26.016082923155196	36.149860919927406	-27.04877974097877	9.203375	9.198621	1.221118968129158	1.1268868896365165	-10.672722582817078	22075	44150
56048	352	752.1427962779999	1.9397348559875323	6.855228887105323	36.21531857791719	45.21146262557904	-37.79234228049882	10.822992	10.837116	1.1470920911431313	1.0714864307641982	-10.602161273956298	23024	46049
58042	366	781.427460193634	28.976328931476225	27.201453896446406	7.1906243130636955	44.27544519697351	16.95461044255432	10.040471	10.055211	0.7408349476754665	0.7325733703374863	-10.531468148231506	24021	48043
60038	379	810.024002790451	31.802064385378518	31.009053657655826	6.089184732491077	43.47593988206023	20.37044610465367	9.821017	9.8396435	1.208915272653103	1.1370296481251716	-10.904088172912598	25019	50039
62019	392	840.8213300704956	6.305722247763678	24.268240783362742	31.5742448977748	38.11226100085619	-52.098276789856996	10.8865795	10.840732	0.9765692657232284	0.9428278788924217	-10.820597944259644	26010	52020
64044	407	871.1238861083984	28.860268286720252	28.74394747361744	6.410822971806861	38.0008951373206	19.812442823825016	10.126881	10.108049	0.9956055840849877	0.921873154938221	-10.738493876457214	27022	54045
66023	420	901.0717566013336	22.93013107271357	28.391275373821117	23.623971421102233	36.72424336752946	-43.54791689507432	10.533875	10.548371	1.3145746660232545	1.2885947716236115	-10.763175492286683	28012	56024
68029	433	932.0355017185211	17.349310384662118	24.734854765139758	21.497192648958542	38.95103137015556	-23.789511523962307	10.620963	10.6211815	1.1908289894461632	1.121787238419056	-11.114029064178467	29015	58030
70030	445	962.027450799942	18.861242378532314	29.65166216607856	25.64051582390137	37.53471780089185	-34.19225154961505	11.611334	11.639654	1.1939933395385742	1.117733142375946	-11.016682124137878	30015	60031
72048	458	991.4978122711182	30.56713069032042	30.019396354072864	5.025625636441192	39.90419861153378	25.305149301229378	11.299412	11.320554	0.9994972681999207	0.9190149986743927	-11.069468846321106	31024	62049
74125	472	1022.4642379283905	18.790836878775924	27.446279717399698	26.60346803102033	40.07011830452768	-39.077098627003764	11.42998	11.412454	1.1803062716126442	1.0751996603608132	-11.335256271362304	32063	64126
76025	485	1052.5762674808502	30.047304771107672	31.148118475955048	4.980179954431958	39.93356689521195	22.367493132689834	12.445203	12.445082	1.2199852350354194	1.2064676237106324	-11.495895771980285	33013	66026
78180	500	1086.4653685092926	24.64269096858347	29.161804151019354	16.909335797300045	35.02843839443223	-22.562740855598914	11.134655	11.131445	1.0632269060611725	0.988165063560009	-11.247074542045594	34090	68181
80068	515	1117.90527677536	25.982728915058182	31.603942183430203	18.499227774753585	36.83192405925471	-24.572252322348863	11.558373	11.535039	0.9706046172976494	0.90071653932333	-11.67752899169922	35034	70069
