steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
2000	10	14.878021478652954	4.767672493977043	21.274302379995863	32.15650303338907	31.470046370038276	-41.20499796124696	nan	nan	nan	nan	nan	0	0
4000	20	27.675225734710693	20.61554188110187	24.93296214519416	17.677227436126383	32.74510054684475	-27.93021104060214	nan	nan	nan	nan	nan	0	0
6000	30	40.82423138618469	18.814427822328874	23.950696949455576	19.77214510101339	39.08784070333251	-34.323236973197815	nan	nan	nan	nan	nan	0	0
8000	40	54.110008239746094	26.043206713904226	25.463785764184387	7.164121165059214	37.108125027389974	14.325449619825271	nan	nan	nan	nan	nan	0	0
10000	50	68.83415269851685	14.751034089455995	22.02723144506733	23.5071484792781	34.60160675924398	-29.749332857989458	-39.30614	-38.60363	11.565052032470703	31.844499588012695	nan	0	1
12002	63	99.71579217910767	-4.6420386457338525	-5.184527794624723	32.730880502302746	31.66782068225875	-50.047746327786605	-32.843792	-32.96464	3.5957925856113433	3.3366795206069946	31.849845848083497	1001	2003
14007	76	132.01675701141357	-1.783676546135497	14.353404126588726	33.53664566693542	35.5137111634789	-58.38641283211527	-28.577309	-28.628717	3.2464327466487886	3.1068261635303496	26.92505271911621	2004	4008
16127	88	165.72625350952148	-19.97052881699879	-33.318838283369196	32.00135151726979	33.07949074168179	-50.90121089178654	-25.292158	-25.22421	2.572830057144165	2.386006375551224	23.832195796966552	3064	6128
18122	99	197.99643635749817	1.8636555044046972	16.112962148880435	29.58117719024532	33.25774206882158	-33.305039788095804	-23.302786	-23.382345	2.4717553091049194	2.3500106108188628	22.879937133789063	4061	8123
20066	110	228.90713477134705	-9.213081346316335	-8.420480468394276	35.39398792694136	37.536069774863435	-62.25653261579216	-22.791067	-22.754992	2.6660929095745085	2.542589730620384	21.56698000907898	5033	10067
22007	122	260.0800025463104	-9.695986160732728	-6.279412758255715	33.265334521472965	26.915705148636317	-49.343374947235475	-22.075047	-22.186262	2.544468368291855	2.2890788757801057	20.637409219741823	6004	12008
24181	136	294.3907878398895	-10.079356645456645	-26.264852909590076	32.87155413316738	32.928627286509226	-51.58793502326306	-20.379293	-20.41657	2.3997459161281585	2.175027189254761	19.882806148529053	7091	14182
26191	147	326.5380640029907	0.8852029844899594	9.906374583401252	25.61683543397084	29.67101394674729	-39.87511097002213	-20.945705	-20.856676	2.16970556974411	1.9268464374542236	19.655783805847168	8096	16192
28001	157	356.70498538017273	-6.23539759394509	-17.640052871551333	31.81696109898339	32.832518486912555	-42.63497069276379	-19.51114	-19.606836	2.445670940876007	2.3896866989135743	19.19080626487732	9001	18002
30129	169	390.92306113243103	-20.3272571801995	-29.98176894571162	25.381379404866646	23.104405706893786	-52.46360939651394	-21.45803	-21.438692	2.314028306007385	2.1714406037330627	18.944781370162964	10065	20130
32171	182	425.333443403244	-24.645393135915054	-34.442497355112764	26.44253218110922	29.6031308626553	-44.710880939610426	-19.861843	-19.943823	2.578628045320511	2.2438681066036223	19.52383134841919	11086	22172
34020	192	456.16184282302856	-16.90261734594036	-29.501052185337812	33.163083615112576	35.42970655673891	-47.69278457540986	-18.614965	-18.640295	2.5090046346187593	2.4830350136756896	18.271248569488524	12010	24021
36066	205	490.7632417678833	-16.96094942175903	-33.071634418701144	31.2987490847707	38.344528529882886	-47.322490844418446	-18.96402	-18.992176	2.393364862203598	2.251830579042435	18.817704963684083	13033	26067
38036	218	522.915557384491	-6.477897212322876	-0.8782787381948332	32.79869969710153	29.106785979978962	-47.344057999242665	-20.126368	-20.096363	2.9975734603405	2.89252246260643	18.956465082168577	14018	28037
